GPS-Mark,ID,Locatie,Rondnr,x-coordinaat (RD),y-coordinaat (RD),Maximale diepte [m],Diepte (m),Temperatuur (graden Celsius),Geleidendheid (mS/cm),Chloriniteit (mg/l),Datumtijd,Datum,Tijd (UTC),sheet,filename
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,0.98885548308194,7.7,11.404,5569.303568248692,2026-03-10 13:11:17,2026-03-10,13:11:17,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,1.2446646962902552,7.687,11.596,5673.586034954682,2026-03-10 13:11:18,2026-03-10,13:11:18,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,1.8873471259682004,7.653,11.968,5877.902211686542,2026-03-10 13:11:19,2026-03-10,13:11:19,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,1.9478852425601287,7.643,12.404,6113.483958084357,2026-03-10 13:11:20,2026-03-10,13:11:20,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,2.549597431716264,7.617,12.912,6392.00617438971,2026-03-10 13:11:21,2026-03-10,13:11:21,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,3.04572462291072,7.607,13.252,6577.950622509194,2026-03-10 13:11:22,2026-03-10,13:11:22,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,2.993034039951078,7.597,13.272,6590.711677576552,2026-03-10 13:11:23,2026-03-10,13:11:23,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,3.6004535262943334,7.59,13.38,6650.684947055995,2026-03-10 13:11:24,2026-03-10,13:11:24,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,3.909157154504688,7.587,13.516,6725.184970267519,2026-03-10 13:11:25,2026-03-10,13:11:25,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,4.03808092132083,7.58,14.152,7073.48473625768,2026-03-10 13:11:26,2026-03-10,13:11:26,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,4.837000611496126,7.573,17.22,8774.992520641197,2026-03-10 13:11:27,2026-03-10,13:11:27,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,5.077216673461066,7.573,17.676,9031.240640367045,2026-03-10 13:11:28,2026-03-10,13:11:28,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,5.403449857317569,7.573,17.844,9125.873906633382,2026-03-10 13:11:29,2026-03-10,13:11:29,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,6.19849673868732,7.567,17.908,9163.560589175362,2026-03-10 13:11:30,2026-03-10,13:11:30,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,6.313763758662861,7.563,17.956,9191.71169806842,2026-03-10 13:11:31,2026-03-10,13:11:31,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,6.680967183041173,7.563,18.008,9221.06112387878,2026-03-10 13:11:32,2026-03-10,13:11:32,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,7.315802079086832,7.56,18.06,9251.23206136863,2026-03-10 13:11:33,2026-03-10,13:11:33,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,7.321713208316346,7.557,18.072,9258.820575060034,2026-03-10 13:11:34,2026-03-10,13:11:34,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,7.853001426824297,7.557,18.084,9265.599648207162,2026-03-10 13:11:35,2026-03-10,13:11:35,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,8.491811047696697,7.557,18.096,9272.379336621843,2026-03-10 13:11:36,2026-03-10,13:11:36,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,8.48396351406441,7.557,18.1,9274.639369461978,2026-03-10 13:11:37,2026-03-10,13:11:37,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,9.046539951080309,7.553,18.108,9280.24309639377,2026-03-10 13:11:38,2026-03-10,13:11:38,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,9.583739298817774,7.55,18.116,9285.57729941283,2026-03-10 13:11:39,2026-03-10,13:11:39,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,9.59158683245006,7.55,18.136,9296.8821949475,2026-03-10 13:11:40,2026-03-10,13:11:40,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,10.171692825112109,7.547,18.156,9309.004041209768,2026-03-10 13:11:41,2026-03-10,13:11:41,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,10.53889624949042,7.547,18.152,9306.742383276864,2026-03-10 13:11:42,2026-03-10,13:11:42,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,10.536959845087646,7.55,18.148,9303.665952069292,2026-03-10 13:11:43,2026-03-10,13:11:43,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,11.24018039135752,7.547,18.156,9309.004041209768,2026-03-10 13:11:44,2026-03-10,13:11:44,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,11.45114655523848,7.547,18.16,9311.265767437768,2026-03-10 13:11:45,2026-03-10,13:11:45,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,11.525443334692216,7.543,18.172,9319.139592064368,2026-03-10 13:11:46,2026-03-10,13:11:46,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,12.289201997554011,7.54,18.244,9360.690764366564,2026-03-10 13:11:47,2026-03-10,13:11:47,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,12.623180799021604,7.54,18.288,9385.595171962615,2026-03-10 13:11:48,2026-03-10,13:11:48,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,12.68178251121076,7.543,18.296,9389.301596177052,2026-03-10 13:11:49,2026-03-10,13:11:49,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,13.30296066041582,7.54,18.304,9394.653364879763,2026-03-10 13:11:50,2026-03-10,13:11:50,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,13.56671932327762,7.543,18.336,9411.948474088762,2026-03-10 13:11:51,2026-03-10,13:11:51,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,13.90069812474521,7.54,18.344,9417.303615210834,2026-03-10 13:11:52,2026-03-10,13:11:52,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,14.514130656339177,7.54,18.4,9449.02540114036,2026-03-10 13:11:53,2026-03-10,13:11:53,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,14.492626375866289,7.537,18.412,9456.653143745894,2026-03-10 13:11:54,2026-03-10,13:11:54,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,14.996601100693026,7.54,18.436,9469.425017224608,2026-03-10 13:11:55,2026-03-10,13:11:55,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,15.389181614349772,7.537,18.48,9495.19726130429,2026-03-10 13:11:56,2026-03-10,13:11:56,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,15.350147778230738,7.537,18.484,9497.465173804629,2026-03-10 13:11:57,2026-03-10,13:11:57,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,15.852186098654707,7.54,18.58,9551.078494465,2026-03-10 13:11:58,2026-03-10,13:11:58,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,16.27992763962495,7.537,18.72,9631.392046627408,2026-03-10 13:11:59,2026-03-10,13:11:59,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,16.320999796167957,7.537,18.72,9631.392046627408,2026-03-10 13:12:00,2026-03-10,13:12:00,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,16.94024154097024,7.54,18.784,9666.904585796025,2026-03-10 13:12:01,2026-03-10,13:12:01,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,17.178521198532408,7.537,18.816,9685.9381869718,2026-03-10 13:12:02,2026-03-10,13:12:02,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,17.373894211169997,7.537,18.848,9704.128878967873,2026-03-10 13:12:03,2026-03-10,13:12:03,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,18.11421218915613,7.54,19.032,9807.9493305048,2026-03-10 13:12:04,2026-03-10,13:12:04,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
40,40,IJsselmeer,DO_buiten,131625.622,550796.518,18.12002140236445,18.12002140236445,7.537,19.108,9852.08814059538,2026-03-10 13:12:05,2026-03-10,13:12:05,DO_buiten,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,0.8247706889523014,7.873,11.612,5651.613697320734,2026-03-10 13:04:53,2026-03-10,13:04:53,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,0.9575672645739888,7.953,11.66,5663.95909717283,2026-03-10 13:04:54,2026-03-10,13:04:54,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,1.6060589074602516,7.977,11.8,5734.087054067712,2026-03-10 13:04:55,2026-03-10,13:04:55,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,1.5728342845495304,7.977,11.784,5725.619433136715,2026-03-10 13:04:56,2026-03-10,13:04:56,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,2.309279453730125,7.967,12.288,5994.699792242504,2026-03-10 13:04:57,2026-03-10,13:04:57,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,2.6101355483081927,7.853,12.996,6393.534261728372,2026-03-10 13:04:58,2026-03-10,13:04:58,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,3.422711985324092,7.76,14.296,7115.003540601084,2026-03-10 13:04:59,2026-03-10,13:04:59,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,3.668839176518549,7.723,15.428,7742.973343567031,2026-03-10 13:05:00,2026-03-10,13:05:00,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,4.43463615980432,7.673,16.552,8376.816659545637,2026-03-10 13:05:01,2026-03-10,13:05:01,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
38,38,IJsselmeer,DO_buitenhaven,131533.477,550252.937,4.981517529555646,4.981517529555646,7.62,16.588,8409.814256596883,2026-03-10 13:05:02,2026-03-10,13:05:02,DO_buitenhaven,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,0.8149867509172419,7.76,10.832,5257.006245343166,2026-03-10 13:07:23,2026-03-10,13:07:23,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,1.2935843864655503,7.72,11.04,5373.069738078168,2026-03-10 13:07:24,2026-03-10,13:07:24,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,1.3579953118630246,7.707,11.5,5619.212940353567,2026-03-10 13:07:25,2026-03-10,13:07:25,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,1.7564869547492854,7.663,12.252,6028.341371491119,2026-03-10 13:07:26,2026-03-10,13:07:26,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,2.276054830819404,7.623,13.48,6698.597569454428,2026-03-10 13:07:27,2026-03-10,13:07:27,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,2.459707501019159,7.607,13.612,6773.478537423518,2026-03-10 13:07:28,2026-03-10,13:07:28,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,2.7254025682837324,7.6,14.024,6999.435588156293,2026-03-10 13:07:29,2026-03-10,13:07:29,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,3.2664747248267423,7.59,14.764,7406.968554374042,2026-03-10 13:07:30,2026-03-10,13:07:30,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,3.4363687321646945,7.587,15.152,7621.261254694318,2026-03-10 13:07:31,2026-03-10,13:07:31,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,3.663029963310231,7.583,15.228,7664.08261779136,2026-03-10 13:07:32,2026-03-10,13:07:32,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,4.04582653893192,7.58,15.476,7801.78420775992,2026-03-10 13:07:33,2026-03-10,13:07:33,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,4.385716469629025,7.577,15.66,7904.324010684977,2026-03-10 13:07:34,2026-03-10,13:07:34,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,4.366250509580104,7.577,15.7,7926.48733827204,2026-03-10 13:07:35,2026-03-10,13:07:35,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,4.639691194455768,7.573,15.768,7965.109443869584,2026-03-10 13:07:36,2026-03-10,13:07:36,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,5.090975336322869,7.57,15.988,8087.924728876989,2026-03-10 13:07:37,2026-03-10,13:07:37,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,5.28043721973094,7.567,16.076,8137.544357375032,2026-03-10 13:07:38,2026-03-10,13:07:38,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,5.579254993885037,7.567,16.128,8166.463563466861,2026-03-10 13:07:39,2026-03-10,13:07:39,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,6.036348348960456,7.563,16.22,8218.615764960015,2026-03-10 13:07:40,2026-03-10,13:07:40,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,6.225810232368527,7.56,16.232,8226.016001871767,2026-03-10 13:07:41,2026-03-10,13:07:41,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,6.266882388911536,7.56,16.272,8248.292851285705,2026-03-10 13:07:42,2026-03-10,13:07:42,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,6.864619853240929,7.553,16.28,8254.433017075698,2026-03-10 13:07:43,2026-03-10,13:07:43,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,7.108810640032614,7.55,16.352,8295.285494795547,2026-03-10 13:07:44,2026-03-10,13:07:44,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,7.091179168365267,7.543,16.336,8288.05675058725,2026-03-10 13:07:45,2026-03-10,13:07:45,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,7.472141255605379,7.543,16.344,8292.517481470704,2026-03-10 13:07:46,2026-03-10,13:07:46,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,8.16945067264574,7.54,16.604,8438.383712211118,2026-03-10 13:07:47,2026-03-10,13:07:47,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,8.333535466775377,7.537,16.62,8448.064296460769,2026-03-10 13:07:48,2026-03-10,13:07:48,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,8.292565226253567,7.537,16.6,8436.886603297295,2026-03-10 13:07:49,2026-03-10,13:07:49,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,8.626544027721156,7.537,16.632,8454.771759037381,2026-03-10 13:07:50,2026-03-10,13:07:50,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.11105279249898,7.533,16.752,8522.875581632641,2026-03-10 13:07:51,2026-03-10,13:07:51,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.083637382796576,7.53,16.732,8512.429804960138,2026-03-10 13:07:52,2026-03-10,13:07:52,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.24772217692621,7.53,16.804,8552.727906209155,2026-03-10 13:07:53,2026-03-10,13:07:53,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.355141663269464,7.53,16.784,8541.53170373616,2026-03-10 13:07:54,2026-03-10,13:07:54,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.909972482674275,7.527,16.852,8580.356873564604,2026-03-10 13:07:55,2026-03-10,13:07:55,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,9.917718100285365,7.527,16.844,8575.876099131761,2026-03-10 13:07:56,2026-03-10,13:07:56,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,10.120938646555238,7.527,16.848,8578.116451242811,2026-03-10 13:07:57,2026-03-10,13:07:57,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,10.515455564614754,7.527,16.924,8620.696474214696,2026-03-10 13:07:58,2026-03-10,13:07:58,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,10.40609967386873,7.527,16.884,8598.28277896871,2026-03-10 13:07:59,2026-03-10,13:07:59,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,10.671794741133304,7.523,16.92,8619.46066999972,2026-03-10 13:08:00,2026-03-10,13:08:00,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.09372706889523,7.523,16.94,8630.671119930565,2026-03-10 13:08:01,2026-03-10,13:08:01,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,10.95114655523848,7.523,16.92,8619.46066999972,2026-03-10 13:08:02,2026-03-10,13:08:02,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.066311659192824,7.523,16.928,8623.94463969251,2026-03-10 13:08:03,2026-03-10,13:08:03,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.548884019567875,7.527,16.944,8631.90595065819,2026-03-10 13:08:04,2026-03-10,13:08:04,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.40620158988993,7.527,16.944,8631.90595065819,2026-03-10 13:08:05,2026-03-10,13:08:05,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.630926416632697,7.527,16.948,8634.1480561527,2026-03-10 13:08:06,2026-03-10,13:08:06,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,12.031354463921728,7.523,16.98,8653.097274758484,2026-03-10 13:08:07,2026-03-10,13:08:07,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.998129841011004,7.523,17.012,8671.043239964702,2026-03-10 13:08:08,2026-03-10,13:08:08,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,11.869206074194864,7.523,17.012,8671.043239964702,2026-03-10 13:08:09,2026-03-10,13:08:09,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,12.343828984916428,7.523,17.04,8686.749632799349,2026-03-10 13:08:10,2026-03-10,13:08:10,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,12.806833469221363,7.523,17.056,8695.726252841881,2026-03-10 13:08:11,2026-03-10,13:08:11,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,12.695439258051366,7.52,17.056,8696.487541670453,2026-03-10 13:08:12,2026-03-10,13:08:12,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
39,39,IJsselmeer,DO_spui_noord,131987.867,550167.579,19.698394822666124,12.90640542193233,7.52,17.06,8698.732070296073,2026-03-10 13:08:13,2026-03-10,13:08:13,DO_spui_noord,20260310_V9058_zoutmetingen_IJsselmeer.xlsx
